id,demande_energetique_projectee
218,5356.220260419977
219,4680.9376264668535
220,2327.1885957163195
221,4357.502064050501
222,6076.8955891112055
223,1705.0645765743143
224,2659.9204332071686
225,4405.698049284942
226,6535.143443988365
227,2049.7995477918803
228,711.4377935133348
229,799.019355894537
230,201.85742371677884
231,2671.732664504836
232,7108.335482014458
233,3368.8557169771952
234,6966.865751110856
235,2029.3913056271615
236,6904.553892876049
237,1648.9291923432868
238,7011.863394909282
239,236.26567589235506
240,5674.790740548433
241,5201.641457528831
242,398.4064248354221
243,4800.447321818001
244,6215.568525777608
245,4057.3487256522776
246,4174.782505026547
247,617.5946584329758
248,3256.1235708550375
249,6079.479479836689
250,4819.507969010541
251,1896.4051287679947
252,7291.4960372682835
253,2103.078802183595
254,2162.93903662568
255,3290.8896890693563
256,848.9925946913567
257,5827.9423902355975
258,7445.78267069038
259,884.2008828763553
260,5560.588610466981
261,1223.4485982941537
262,1544.3810562547742
263,570.8635983202535
264,2359.441234741885
265,2847.3239556473172
266,5086.425659066335
267,7509.952727498025
268,6668.068695479858
269,3182.4391715363104
270,344.56473812953885
271,6138.256402827019
272,819.4080493085899
273,1767.2425122361087
274,6487.310745225783
275,3126.378607823794
276,7567.631277836019
277,1964.6269639913535
278,5329.654349933875
279,4382.605147914452
280,5425.588029841931
281,5158.3989290098325
282,7367.349837377396
283,7480.845051164713
284,3744.682221422845
285,3782.3903419495978
286,1792.488450991927
287,2650.191585393887
288,512.4367892134085
289,6530.471223388948
290,5735.649662613618
291,871.903826851854
292,7094.802163371105
293,6597.843243313811
294,6000.284625517994
295,7619.08833413787
296,1929.992753894816
297,3453.3460884412825
298,5303.178581147105
299,1885.372731223348
300,5412.090925080818
301,7019.486079981332
302,5814.435407126832
303,1143.6404088468405
304,6486.71154526823
305,1005.9502775013129
306,6915.122707944793
307,815.2129925586156
308,3022.029181549177
309,7529.472797234264
310,4238.616014546444
311,7469.343089743827
312,7042.934729631426
313,7019.768942711396
314,3541.409190110192
315,3210.7595753439277
316,3514.9765876387264
317,3345.4637546826584
318,3407.4541534860264
319,2143.6735896141413
320,4811.467571819043
321,694.4133503122653
322,6965.901307516931
323,2169.8540114256075
324,2642.4639030916046
325,2620.5516663047024
326,5292.192086156119
327,7037.5196407850435
328,4904.536874202278
329,5099.714157081249
330,5255.087253641141
331,3897.7695406230646
332,5832.457094181444
333,2424.3633798114215
334,7195.374783325309
335,3298.241575301231
336,4248.507526916157
337,2829.8238295070373
338,1891.2303784384862
339,3334.01088264598
340,662.3794272040338
341,5043.48314351439
342,7358.176822394264
343,773.1718734960289
344,656.8229385277422
345,1011.4873027417221
346,310.6631674090343
347,4070.8527317611038
348,7612.173392888066
349,4743.7782865292975
350,5094.012764501933
351,1813.563052625575
352,4398.118144056896
353,7586.798399516332
354,7116.37486478501
355,3520.2402077922497
356,7549.136596817974
357,609.4768760739389
358,2265.770175936796
359,986.5292857597794
360,2725.0809485580107
361,2195.8424888594614
362,5744.107069970316
363,2366.7652364154096
364,906.658225487848
365,5326.739465765868
366,1249.2735741908837
367,6167.763577903366
368,664.8308927087062
369,4742.009580983131
370,2628.0272877013035
371,1207.6319128535463
372,2743.3149087891497
373,3853.960101118102
374,3533.4082833480616
375,3118.5171182013028
376,4081.4987443292166
377,6647.797806199349
378,3236.4006205082237
379,5232.421592988332
380,1566.5123291043228
381,2533.9666140196277
382,5973.026987148529
383,3526.34274054799
384,3180.858916306937
385,5469.230653671453
386,1340.8363811274899
387,2208.0408049692464
388,204.34182450604064
389,1783.1404106837208
390,679.5520074877479
391,3177.057530151036
392,3456.1404422920496
393,4762.643592486718
394,6212.770665234817
395,6604.076534053169
396,7061.341690745718
397,6225.868110480915
398,4516.675192654093
399,4286.12265649513
400,3044.575810489718
401,5969.013811283588
402,2901.9184251247343
403,844.472277844104
404,4179.866372602342
405,5375.7028969398725
406,5075.23462520797
407,6431.592007920435
408,5856.137890517877
409,2244.205259569691
410,1763.2818130800435
411,5036.668502234814
412,6295.744642984406
413,6876.000899998913
414,913.2879117317868
415,2596.9850266930493
416,3735.829672018828
417,3354.531837023627
418,812.8370120527306
419,6977.23447068719
420,2553.6403925586865
421,6797.748903407808
422,3891.5416836086533
423,5815.48331496123
424,256.91641609519036
425,5927.751469960815
426,6040.262242089879
427,2283.8636341692754
428,3940.212726339382
429,399.21162124599834
430,7099.23137654773
431,5985.710193474359
432,7456.5530854660865
433,6238.81064861364
434,4988.158361956686
435,7288.158530233017
436,3142.9487702651077
437,6825.616832543641
438,4208.325366945704
439,7325.929294264122
440,5157.010549775121
441,2317.333649504769
442,4762.532949868555
443,182.6592246643721
444,994.521456917823
445,4738.032512965781
446,6727.117686678241
447,7174.841658229572
448,2163.0490248941755
449,860.8910674852866
450,2699.8450292127764
451,2015.071363233238
452,918.6242003742389
453,6680.0047662268735
454,2699.7380723688007
455,5521.321938729765
456,7266.342734487293
457,7389.300884356191
458,3617.9463936937605
459,718.2701948420655
460,7292.98979429953
461,1267.8171382136904
462,2335.7195788900126
463,2007.181761169638
464,3174.619719404937
465,5255.215475632331
466,602.2508597228815
467,2986.0899782627716
468,2016.643228006649
469,3104.6977542042405
470,1065.5047500390083
471,2299.7696982222596
472,6664.292479239959
473,751.390665914859
474,2017.501498023131
475,2216.4948773177384
476,6811.758781483006
477,1797.8330990280824
478,2667.107557258413
479,5564.480826519526
480,1432.722366095999
481,551.3424295336824
482,2248.7128052325875
483,1146.1767959952444
484,5188.261727264975
485,616.1027664569125
486,4652.68969294897
487,492.14987894584453
488,828.953555045152
489,7521.853335183478
490,6334.632221485857
491,5552.032729071225
492,5633.871223732418
493,564.6218740525948
494,6494.171863915615
495,3182.8710950026475
496,6949.61624068801
497,3618.3225731183375
498,2904.6261039565243
499,7254.070376309768
500,4464.418906928602
501,2241.830732433577
502,1330.3804880541359
503,6961.989780805487
504,7155.988918247311
505,4592.571566678351
506,2175.4270683431305
507,7560.8868344189905
508,7089.277498584081
509,7429.576409472955
510,3126.2565489726535
511,5187.600973975523
512,4342.967122630214
513,263.7954691718073
514,1675.1016745498753
515,6817.3356809922625
516,4013.2307963411254
517,5378.141886585048
518,3478.278541679107
519,2616.4398624078553
520,4542.956403510105
521,3572.505011882015
522,6616.323839787794
523,397.1116166489734
524,2486.570667184337
525,903.6784051082496
526,4362.98999268789
527,3649.5099363152194
528,4335.574670893993
529,323.50723341499173
530,2898.7370443445225
531,4300.718731415167
532,4345.175740773508
533,5218.610057256259
534,3212.7904362085114
535,841.409218690547
536,182.12662756582188
537,706.6809685957787
538,5608.876735164433
539,2846.188696407784
540,2931.76905707355
541,5280.817942824466
542,5290.089085300126
543,1972.957705398204
544,2632.0835136013707
545,425.56244908721084
546,6292.864860762133
547,3913.145477645194
548,3608.614838812579
549,2071.2238589703725
550,4117.0781593595275
551,5690.970694286625
552,3664.6000370141496
553,7102.017966188159
554,2015.8407408190149
555,1302.1367295689254
556,3429.5951688131277
557,4715.864467517567
558,2243.6402397841252
559,5766.777593533023
560,6364.935217111006
561,7454.312327582311
562,5371.196278865675
563,7026.7052732163775
564,533.666971807266
565,6308.1115699859365
566,5470.049160937038
567,6044.872606121879
568,5755.272067462727
569,3302.25073430017
570,6082.478549313508
571,2158.0285006487748
572,640.97433119802
573,4706.131071045351
574,3288.4003017726286
575,6120.266790165078
576,2253.9895206911606
577,4469.638034868705
578,1559.1106681250556
579,4600.551984486121
580,7405.320658237833
581,2955.0941430166713
582,1775.449410921829
583,3396.0028934414204
584,1112.4261181665302
585,2062.838111668134
586,6944.980539846532
587,450.7884847472073
588,774.2999726141328
589,3613.0660371435283
590,2403.286483993644
591,7510.150922234185
592,7022.36522128847
593,7413.829291768636
594,568.6794714136904
595,859.0808528581208
596,1886.857229268457
597,6606.280815286878
598,1735.5126418379532
599,6278.742316954451
600,1487.6043775426415
601,5565.130494132538
602,6998.195150418813
603,3487.537505224422
604,5211.354290547497
605,5979.9860122983555
606,1404.7566448321993
607,6131.534946059581
608,7439.332070606315
609,4303.790313402844
610,6496.411255942621
611,1876.21833088942
612,6984.797357582038
613,2017.5876339160886
614,943.0950042224965
615,2432.5011431859616
616,6016.415022812498
617,236.5922348676512
618,2915.4821772388746
619,5464.670583648047
620,2078.331696074936
621,4673.67566925631
622,7064.4561066379665
623,7207.679999502159
624,5713.829130811106
625,6547.536353637161
626,3637.5848570166195
627,885.0112249804899
628,6435.807169526153
629,4899.261964015968
630,6997.83307566831
631,3351.6885608376674
632,1260.189245662627
633,1151.898564604657
634,307.53340519855215
635,4766.791770603941
636,385.15328730089476
637,4197.837059708498
638,5625.531673516394
639,2845.448852707504
640,2281.812866844181
641,7461.179941048917
642,6643.206903833705
643,2326.6788795047664
644,1971.4062399929303
645,4658.185849660029
646,4677.619709341172
647,971.9555917858057
648,3946.6785615520425
649,6057.725932691541
650,7082.545375477732
651,4201.301459230155
652,2038.7420722214083
653,238.00306610093998
654,6186.317894212061
655,1440.8851528259406
656,2140.597200332261
657,7120.642496556657
658,6320.506161605441
659,5611.416738704944
660,2549.9463616864277
661,3945.7851804546845
662,5166.134863395258
663,644.4291612255629
664,6054.521077640324
665,3302.132167826686
666,6642.713548884682
667,2971.5462307026123
668,3578.038574890909
669,2603.5810234878804
670,956.2581781211421
671,1323.745667310814
672,5487.938308404386
673,207.6182587197124
674,5848.1080070265
675,910.435423890342
676,842.9684725302055
677,537.564399428607
678,479.75827144906657
679,6380.569672091649
680,1001.4124663455455
681,617.4416871821103
682,4846.680052578544
683,4866.022965859585
684,344.34959544602964
685,7355.058284544792
686,4232.727031735723
687,910.0453134041675
688,4827.54079309864
689,862.7730576263094
690,6492.030929118744
691,5601.319496883021
692,5552.452259775981
693,467.7932265624664
694,4780.4675418702955
695,7027.84712039931
696,6577.812829011849
697,2847.8997192833253
698,1942.9584938892253
699,4967.481420589731
700,872.9538041066145
701,6663.432263571745
702,1698.3821241664562
703,6272.573649547758
704,1734.7534199358631
705,4922.86947713749
706,6526.824646205256
707,4514.536277304145
708,3480.328595417026
709,6951.117587047747
710,779.0925578631786
711,1255.8610671402553
712,4108.112111835882
713,3273.0943833793967
714,7600.023852966926
715,7032.246300568395
716,2035.5699746275222
717,3937.2828095770387
718,5204.005268558218
719,2476.6579326427145
720,397.0461320367139
721,3139.6875149287043
722,1412.109689857804
723,2850.994213185952
724,7397.443460978824
725,4427.067672899686
726,1385.5002225752753
727,6573.802520275161
728,3307.9953866119204
729,699.613643086088
730,7392.597334145676
731,4192.8167082965265
732,7009.843143676382
733,5393.01897426116
734,2807.413396559138
735,5250.047677490566
736,4832.949287191053
737,3056.8679501034458
738,5668.436550519555
739,4994.616900523239
740,6631.869370177259
741,1881.5364786969733
742,1011.7169991384636
743,1776.7047060670789
744,994.1070192414513
745,2027.525345315948
746,2404.7055629229635
747,2704.0850515003676
748,2366.0689843156038
749,408.3729463995825
750,3464.2659453122224
751,2825.7375602233597
752,6608.117384551053
753,6865.136083617472
754,1337.3947661585812
755,1976.0579853284999
756,5220.159957620974
757,5094.3273672770665
758,7135.455056646062
759,7217.616297462115
760,1291.5450331854356
761,3375.0478978446013
762,1198.4749689679247
763,5573.100422529706
764,2200.6743318150448
765,2255.2751792672857
766,5276.145799570721
767,2847.5910917014708
768,3600.8369208085464
769,6936.129466293809
770,2555.6661914396855
771,5408.701918011797
772,6545.826753958694
773,4465.696450361571
774,5330.561474963031
775,5341.157895807748
776,6074.948236376224
777,3481.243332909692
778,1396.211513053126
779,1885.5077905022888
780,2258.4717284851176
781,4280.361547692184
782,3762.2605479136273
783,5090.4227691449705
784,4887.795895835281
785,723.5928540979137
786,2445.9466705707155
787,2962.5216086008763
788,5223.18621508129
789,1190.2450805807857
790,6805.667721868333
791,2688.7668420110303
792,179.2582169048759
793,473.95312607767823
794,6498.3972918892905
795,3461.0116984224614
796,4041.59987252754
797,3037.176964171978
798,776.4452657888914
799,424.6527117278732
800,804.9945783097248
801,636.1782583636688
802,1404.9598121744539
803,4340.779722637959
804,2249.6315606381577
805,309.80788558820495
806,4597.297921768748
807,3863.035284157961
808,7027.922567510035
809,3239.490760471745
810,3006.587888754572
811,1871.736629511218
812,3623.655511142458
813,6910.5346060230095
814,4884.456298317555
815,321.8559510749323
816,491.2728809450775
817,3348.140831754102
818,2691.824975857201
819,6330.295927071113
820,6980.818825354796
821,5269.701092183883
822,3788.6105142248402
823,5541.422263982022
824,4972.46924493012
825,6393.517692875455
826,2572.218613587784
827,2345.389675602307
828,6433.535289088759
829,1860.8481398091935
830,7448.732916498842
831,7060.267309865621
832,1143.634153132129
833,1928.2809499577634
834,229.97737289817636
835,6261.225235444532
836,850.3730101190954
837,6344.047663159388
838,6614.51978474542
839,4513.472563166539
840,3304.195508112549
841,5916.590257625368
842,3585.5502705981894
843,4435.0393460261075
844,3574.4581159634345
845,4523.758471699579
846,6616.5199460106
847,2488.2032137765145
848,4908.2180570918645
849,4000.359437827045
850,5237.050702995037
851,2019.4709128954426
852,4006.9441947110786
853,2287.3637249700982
854,5189.812060670933
855,7572.812340780285
856,7153.4162570861445
857,1609.1936595218403
858,4848.920259709474
859,1846.3858251312233
860,4002.3325841973046
861,2905.354338845138
862,2023.2954457283981
863,6051.4721003948835
864,7172.544534259961
865,4207.922972169739
866,7248.247991011904
867,6025.313129267144
868,4511.946048298772
869,2355.237353864027
870,598.0652661551105
871,3122.569434303824
872,6330.164151799669
873,2099.4011466810753
874,7347.802869722933
875,4543.790786368843
876,1926.3811837553587
877,4471.0435985052645
878,5380.719075216886
879,2912.605960469395
880,241.2430936815627
881,992.8969730854558
882,5646.735490947254
883,1060.005036187854
884,1868.8744679474712
885,4499.442581583164
886,4560.131429490426
887,2178.865382510885
888,4404.080723674953
889,832.847752450324
890,4619.290151920615
891,5187.712825633873
892,5936.349312770199
893,1217.9720523449657
894,3794.333609325191
895,5205.954882027532
896,5810.187845249649
897,4451.944095868936
898,7558.432236899347
899,6927.238634177262
900,794.8784832795176
901,1586.4431956877052
902,5103.610143349384
903,4978.801842889325
904,7568.565219780034
905,4423.121062640381
906,4629.69981874002
907,4173.7435722646205
908,7347.160857496665
909,1691.6467978704816
910,4505.106714860824
911,4402.1507883366085
912,7394.2188184230745
913,6641.672120281091
914,1709.504851114445
915,3404.326316356048
916,4207.309854578871
917,2348.270696225399
918,2913.0214757579765
919,6432.515736995338
920,656.6817466117453
921,4887.366177163904
922,6789.731048487771
923,7338.197232502085
924,1861.5086666810166
925,5681.3367872020735
926,5317.26072533421
927,4566.865570806456
928,1642.4500809893173
929,7030.305434307686
930,5861.524706059121
931,1185.4867196022788
932,4358.778301121338
933,7500.802859278632
934,600.391097004987
935,785.6062808681376
936,541.3510670404862
937,6467.329930917189
938,2721.577130029092
939,6304.562612596279
940,2885.911626515676
941,2010.2087987054035
942,5836.482573814765
943,4121.375338835631
944,4441.991094242487
945,7341.734434178419
946,2237.955117856425
947,3908.3109884889755
948,7164.615287676261
949,3851.9609059288155
950,4878.988072312663
951,537.293326918632
952,3716.532150920921
953,3727.9133138200705
954,1527.2039774406126
955,5676.835346839514
956,4900.065409586368
957,6731.56574552173
958,4612.989882171834
959,1794.944610394152
960,2554.4358844912585
961,1797.2298528822173
962,6130.138166286573
963,671.620497037162
964,2092.582488181388
965,4004.5608838103904
966,6610.889440027984
967,6962.398557137611
968,6219.294335594777
969,6759.880057336035
970,3087.8387498247344
971,4073.646904624995
972,7280.482353273075
973,2314.7741252771166
974,5775.700297246802
975,1546.4558788583965
976,2737.4560153893376
977,2469.2632446978414
978,3413.16844142145
979,1951.1827220429539
980,5379.393402156478
981,5186.636296738829
982,5113.316610497004
983,3152.3129570013452
984,413.12396496155327
985,3349.4647022955814
986,2057.316852770969
987,3281.149552251137
988,2086.3253425343096
989,5219.032623267098
990,1965.871185627406
991,6571.511887623285
992,7214.236781274249
993,4238.39249555356
994,4972.162699640288
995,5115.512044246165
996,7361.772586727484
997,6756.504754816631
998,4380.277654504009
999,2479.9416114216656
1000,5015.694142065393
1001,1517.2748774075735
1002,6549.3230403889775
1003,1137.1176449461414
1004,359.2680965001928
1005,2804.1163015747193
1006,2979.838258425082
1007,5824.903217355264
1008,453.01688945052916
1009,4567.958896400831
1010,5525.2151248892915
1011,4181.862101770683
1012,3248.4627655074078
1013,4801.722883464568
1014,2205.7913451421937
1015,2488.870766378458
1016,2213.4222453529765
1017,5653.5724928021755
1018,3663.261159537456
1019,610.9160799486324
1020,6863.650048711936
1021,6441.225949095346
1022,5617.863734865945
1023,339.6111645350777
1024,161.07521784207322
1025,3366.1677002695865
1026,3451.0677598977295
1027,4256.096323271768
1028,842.0909458444143
1029,5638.842279570832
1030,4865.769129532067
1031,6502.987315207209
1032,5122.494923973956
1033,6111.9937411657065
1034,3595.5823574881065
1035,5235.119809067492
1036,4546.770644089962
1037,6191.133695042103
1038,2013.784897641333
1039,1558.260163346448
1040,6683.110209746252
1041,5383.817219903129
1042,3640.300172468835
1043,623.4357578721998
1044,6909.573715559027
1045,6753.571596403373
1046,3267.943076984354
1047,4191.904980596586
1048,6368.408995500449
1049,1116.8595976423069
1050,1138.3752436136742
1051,6146.406923517654
1052,5930.3759327042735
1053,6552.664204285067
1054,3013.640496738395
1055,5970.287879683874
1056,1316.5162337673166
1057,2151.4696106274796
1058,1174.64895653103
1059,5361.235592488836
1060,4491.248527883976
1061,2137.2723995803963
1062,1149.6344936613643
1063,614.9511657944674
1064,4304.853370923756
1065,4926.594264170131
1066,6134.06704330188
1067,4755.742224874753
1068,2399.9739936795354
1069,4141.051494687628
1070,5557.175584498487
1071,604.0206183791133
1072,3809.8684895455212
1073,633.7315433585633
1074,3152.661878546411
1075,946.5462796996205
1076,6834.7629323838155
1077,1874.2246267907424
1078,6384.520941250965
1079,4699.664009968235
1080,6561.3041606076185
1081,4559.344126620039
1082,3852.5198238494154
1083,2871.509617426201
1084,3726.5056240174213
1085,3282.133358875254
1086,5125.862548214545
1087,6666.244903750232
1088,1469.3686745638865
1089,4611.446348347103
1090,2860.8365943961926
1091,7591.384345091956
1092,922.5995133472928
1093,388.48811071680143
1094,6102.461009081186
1095,2468.599892263258
1096,1782.385618624967
1097,4640.1870520430875
1098,3110.495436149565
1099,4167.074887841594
1100,4808.973425468052
1101,1332.301183692225
1102,3160.8087104634324
1103,5156.926823208827
1104,4920.145614712086
1105,6258.885129323575
1106,6593.645816459781
1107,6207.617624922692
1108,1032.8195570590497
1109,7052.722404849219
1110,5352.874950954654
1111,701.4101997936186
1112,3273.604839883577
1113,6444.70367938173
1114,2688.0541564064893
1115,3535.640142757854
1116,7455.754061192556
1117,1363.3427562424502
1118,3589.098907662481
1119,5974.397754606642
1120,6423.875124713757
1121,6744.196597558022
1122,5249.976716008092
1123,3362.496524857549
1124,1086.5399852028015
1125,3402.3252117815773
1126,3318.1334858266277
1127,2451.1796324909146
1128,2657.6436541542384
1129,6895.22862132666
1130,2076.130248197294
1131,3453.722680093995
1132,3966.4509865653727
1133,714.5690970169335
1134,7190.110867936048
1135,3319.7128605467424
1136,4308.02223995997
1137,6244.179794464568
1138,4336.430535717558
1139,3567.845347170592
1140,2847.0952377486274
1141,2949.0389920422963
1142,4932.124148648958
1143,6045.58178921551
1144,650.6411216429307
1145,3137.7548374052367
1146,344.21954916648724
1147,5648.206569564118
1148,6787.742927173109
1149,6559.94968206046
1150,6043.947711552046
1151,535.1783813465834
1152,6967.696256772175
1153,5187.467775692463
1154,5807.25428001581
1155,2075.3044972924354
1156,2017.5568961267525
1157,5830.498656763251
1158,5331.889535756309
1159,225.5080262040755
1160,6240.399236350109
1161,5098.426946797808
1162,2529.908722924496
1163,2339.769454990423
1164,6960.54930470498
1165,7422.965089921636
1166,2391.176855453813
1167,597.4497056224943
1168,7367.916231734278
1169,3402.4619868145787
1170,3060.9498957114884
1171,3741.8009578668243
1172,3641.5268264883002
1173,7064.891317109776
1174,5891.793404495404
1175,5123.443088459397
1176,7156.682869824132
1177,382.5272528104483
1178,4699.435771594066
1179,5235.401203653497
1180,3247.6416985135743
1181,7044.3479102203855
1182,6745.9100913663915
1183,1387.6199534639738
1184,6998.458922639407
1185,5835.877765971905
1186,5654.339534365423
1187,3373.1787122162036
1188,2901.0025646480076
1189,3782.718419252696
1190,4833.688310278621
1191,1513.5519530747322
1192,3814.8735721655894
1193,4875.9242214866445
1194,5056.774280376945
1195,1839.6413447694247
1196,3782.6066704688096
1197,1422.6337375801945
1198,180.9349676109443
1199,196.26355871568512
1200,5946.771688967259
1201,2234.6090218566287
1202,5066.68693532028
1203,445.57034378125695
1204,4115.039082487345
1205,5108.004655985713
1206,3564.9773816999027
1207,7326.707275896149
1208,4278.711974492922
1209,2988.9949881133775
1210,3161.0275399148277
1211,3776.742021336224
1212,5232.370504656683
1213,7590.56602776042
1214,5187.488502933429
1215,5423.1844872181955
1216,4336.610011385092
1217,5467.755370695224
1218,6226.405146454719
1219,5793.681540281081
1220,7119.004623301293
1221,1115.7624446222192
1222,4266.4355199167985
1223,7112.554283864823
1224,6236.575639977806
1225,5376.863446922216
1226,870.5612602747055
1227,1843.4200683823726
1228,2870.9919924614283
1229,4377.4647789805185
1230,6350.950160940072
1231,6366.220721536138
1232,4178.596172199106
1233,2440.5861632787273
1234,1146.973247810896
1235,3717.9065217224347
1236,7518.238234924769
1237,3024.0397922533707
1238,4255.055209899016
1239,2277.9661137759276
1240,2145.658072830296
1241,3908.1062032659
1242,1480.677313214137
1243,4854.728383751728
1244,196.52158720711174
1245,3720.8806835770456
1246,6642.702867884904
1247,1445.1141114000714
1248,7204.313471462274
1249,3112.7593301488573
1250,1764.3898153997302
1251,2683.5473449015985
1252,1775.8208857997797
1253,7492.573622683913
1254,2705.8073519546524
1255,4896.342073241907
1256,4902.162292145926
1257,1409.5785154645619
1258,4484.899379915929
1259,1068.3130528492568
1260,2519.014856289611
1261,6472.655505395585
1262,5917.376810983689
1263,7578.497848977986
1264,5819.791237739793
1265,2933.992794107311
1266,3839.0052544015552
1267,1205.0634181973362
1268,1380.8541197436098
1269,5412.709254253916
1270,1799.3163730586377
1271,4831.073913519624
1272,1340.3249552195089
1273,7450.6277738807385
1274,5439.780736010571
1275,7544.835669500551
1276,2163.6597269194517
1277,3904.974625483476
1278,4449.70785276165
1279,6839.362742400983
1280,4531.879822041488
1281,3773.717088150566
1282,5057.689576525319
1283,2021.4569011079827
1284,1025.6650305391129
1285,7009.887408007005
1286,1647.4048004068675
1287,4982.455838382368
1288,4621.818059418505
1289,682.8925089217142
1290,2617.2521577913394
1291,5137.595055787693
1292,3121.71264907355
1293,4902.144386905531
1294,5381.979785554842
1295,3639.633330980481
1296,5631.830759599554
1297,916.2103807364605
1298,6348.16276572985
1299,7520.196700671415
1300,1236.711295506239
1301,4921.138054580177
1302,1289.632398979041
1303,2979.0119006594705
1304,289.1305077240672
1305,6449.414909625017
1306,3709.98218496631
1307,2796.4659144234247
1308,5429.629473230922
1309,1273.7666777303843
1310,1364.9392525279634
1311,7030.272371258612
1312,4011.0479192482458
1313,7202.194265618211
1314,6810.672771622234
1315,2657.8990021330874
1316,6178.356851568658
1317,1423.120156113095
1318,1847.7238192573072
1319,683.5866745417618
1320,4710.458812259605
1321,5451.961382714166
1322,1820.5914182715878
1323,202.1795135165392
1324,2246.200641073136
1325,2483.226036109862
